Store,Dept,Size,Temperature,Fuel_Price,CPI,Unemployment,IsHoliday_True,Year,Month,Week,DayOfWeek,Quarter,Actual,Predicted,Resid,Anomaly_RMSE,Resid_zscore,Anomaly_Z
26,38,0.25885457503907344,0.1571962017541951,1.1318596172475557,-0.8952632255153987,-0.10373495134640599,False,2011,8,32,4,3,114178.37,101182.33979999999,12996.030200000008,1,3.5636677560603376,1
3,38,-1.6289780801400044,0.469968772147485,0.3554383843200028,1.200469788689051,-0.20731496489553683,False,2011,4,13,4,2,132300.71,112851.67689999999,19449.0331,1,5.33399381149014,1
24,9,1.10020534689319,-0.6461468646632319,0.7763633785756708,-0.8870266563395736,0.2649669621678569,False,2011,11,46,4,4,35269.42,20419.527399999974,14849.892600000025,1,4.0722590213612815,1
10,18,-0.16752755217760468,-0.25802700261540634,-0.4340685997243071,-1.1372205494665795,0.5596064825744509,True,2010,11,47,4,4,59751.04,40661.5825,19089.457500000004,1,5.2353473265216,1
20,95,1.0989426483894524,-1.4576209337771915,-0.18980124554485195,0.9050347318014313,-0.3312889707496775,False,2011,2,8,4,1,133175.06,142496.00410000014,-9320.944100000139,1,-2.5588029283473164,0
13,5,1.3593537164330218,-0.013012788026555323,-1.068727528886998,-1.1508368082946239,0.0787376113826318,False,2010,6,22,4,2,64003.12,41144.09010000005,22859.02989999995,1,6.269497216265019,1
38,38,-1.5912939092102738,1.4500256305028885,1.2518123358178241,-1.076597974666036,3.0997318925642703,False,2011,6,24,4,2,40679.39,48759.537599999945,-8080.147599999946,1,-2.2184010398813356,0
42,91,-1.5912939092102738,1.405034082248741,0.9115828067821544,-1.0742833555608682,0.1592402125866195,False,2011,7,28,4,3,51352.04,42893.42429999998,8458.615700000024,1,2.3188669651549176,0
20,92,1.0989426483894524,-1.499360080952726,0.6040676555383763,0.9366976379927379,-0.3613432751991662,False,2011,4,13,4,2,149479.15,162076.65100000016,-12597.501000000164,1,-3.457698239887987,1
20,7,1.0989426483894524,-1.0787162081187698,0.06100898419298074,1.0478779623082115,-0.4713634968446158,False,2011,12,51,4,4,224649.58,184670.42410000003,39979.155899999954,1,10.966257096853518,1
18,18,-0.2636074292347378,-0.7838318436578516,-1.1668706622626717,-1.0035942981387191,0.7023644287095221,False,2010,4,13,4,2,18914.27,11564.408100000006,7349.861899999994,1,2.014689860074606,0
19,38,1.10020534689319,0.0666710383994647,1.1732978291172849,-0.8895718213515279,-0.0828042750333694,False,2011,9,38,4,3,63909.63,79838.75420000005,-15929.124200000057,1,-4.371700519018256,1
11,92,1.1605524961627327,-0.49057367973624044,-0.7655742946821391,1.1313970220195009,-0.2196586970801481,False,2011,1,4,4,1,66620.73,79025.40330000002,-12404.673300000024,1,-3.4047976125662713,1
24,90,1.10020534689319,0.43636062766848305,1.1296786587280965,-0.8927103713837574,0.21344529739730486,False,2011,9,35,4,3,64730.71,75120.0562,-10389.346200000007,1,-2.8519098902713047,0
15,1,-0.21303389435776243,-2.1357465586680155,0.0849995279070346,-0.9708701683004745,-0.10158821531429989,False,2011,2,5,4,1,11523.89,18955.413499999988,-7431.523499999988,1,-2.040456575543712,0
28,67,1.1409232739682647,-0.44937659940714175,0.9159447238210737,-1.0405548571273993,2.268408364131092,False,2012,2,7,4,1,18332.13,9966.784099999997,8365.345900000004,1,2.293279194672936,0
27,23,1.1061908657745443,-1.4988180141062906,-0.9858511051475404,-0.9125861124626713,0.14850653242608805,False,2010,2,7,4,1,37357.92,25363.260500000008,11994.65949999999,1,3.288950284392378,1
4,34,1.133724252628773,-1.2575982674424881,-0.5278498160610615,-1.0503504636305891,-1.511993788408161,True,2011,12,52,4,4,24756.9,35132.530499999964,-10375.630499999963,1,-2.8481471054942302,0
20,93,1.0989426483894524,-0.2894668797086659,-0.9596796029140273,0.8286276915512795,-0.055970074632040324,False,2010,4,17,4,2,39934.01,47683.60400000003,-7749.594000000026,1,-2.1277164919484686,0
44,95,-1.5876861991995945,-1.5481460971319219,-0.5278498160610615,-1.0503504636305891,-1.0101942409033053,True,2011,12,52,4,4,25961.4,33261.86809999999,-7300.468099999991,1,-2.0045026494537717,0
20,95,1.0989426483894524,0.734497393208014,1.134040575767015,0.9436233335615749,-0.3613432751991662,False,2011,6,23,4,2,169732.65,155449.9486000001,14282.701399999904,1,3.916654975410719,1
14,92,1.0523047971604909,-0.5447803643797915,1.2910695891680932,0.49563793476648554,0.2488664419270588,False,2012,3,13,4,1,171498.91,188718.08940000003,-17219.179400000023,1,-4.725616109774094,1
39,16,0.7769873273000697,-0.2851303449371819,-1.3718807630918566,0.9853397828960905,0.31863536297051503,False,2010,3,12,4,1,35129.02,50691.19580000001,-15562.175800000012,1,-4.271031369540831,1
6,55,1.0786574789203154,0.14581279797904934,-0.2726776692843095,1.2472103103591998,-0.7563427051067314,True,2011,11,47,4,4,46033.06,35030.91590000001,11002.14409999999,1,3.016662188406037,1
1,9,0.23920895416273869,0.49978244870143795,-0.16581070183079807,1.1706926448467305,-0.05060323455177461,False,2011,10,40,4,4,41729.36,33356.01820000002,8373.34179999998,1,2.295472801327997,0
1,90,0.23920895416273869,0.2401324292588279,-1.3653378875334792,1.0354260624564955,-0.06563038677651871,True,2010,11,47,4,4,91012.78,76747.79379999991,14264.986200000087,1,3.9117949620769537,1
10,5,-0.16752755217760468,1.2023010816818596,1.1253167416891772,-1.062224180497731,0.1592402125866195,False,2011,9,39,4,3,41554.29,55166.36600000001,-13612.076000000008,1,-3.736038198124705,1
28,91,1.1409232739682647,1.728647989570741,-0.5583832353334939,-1.1507567377706174,3.3380195921280724,False,2010,7,26,4,3,69414.63,59926.23040000009,9488.399599999917,1,2.601379354794775,0
31,38,1.0990738378443863,1.1220751884094045,-1.6074242831934742,1.0228319560262331,0.0744441393184196,False,2010,9,38,4,3,88531.88,75769.11850000006,12762.76149999995,1,3.499672486892499,1
16,72,-1.3042021857695452,-1.985594042205379,-1.350071177897263,0.5058892652554242,-0.5228851616151678,True,2010,11,47,4,4,121805.62,135637.56149999995,-13831.941499999957,1,-3.796356414212909,1
25,95,-0.14137165460018067,0.0688393057852067,-1.0730894459259162,0.833695332160237,-0.055970074632040324,False,2010,4,14,4,2,39176.72,48256.52249999997,-9079.802499999969,1,-2.492647796520499,0
20,5,1.0989426483894524,-0.6949328808424278,0.3685241354367589,1.0158288125590684,-0.4713634968446158,False,2011,11,45,4,4,56805.05,47116.465,9688.585000000006,1,2.656298504069727,0
14,72,1.0523047971604909,0.994689479497059,-1.2126707911713193,0.2916474102440221,0.42006864048753934,False,2010,8,32,4,3,74378.89,85636.69729999994,-11257.807299999942,1,-3.0901647519663324,1
27,2,1.1061908657745443,-1.4988180141062906,-0.9858511051475404,-0.9125861124626713,0.14850653242608805,False,2010,2,7,4,1,84157.39,62179.30740000003,21978.082599999972,1,6.027816872583398,1
6,92,1.0786574789203154,0.6239157565351695,1.1558501609616096,1.3238254190563297,-1.0713762178183357,False,2012,4,14,4,2,114341.11,99905.92799999999,14435.182000000015,1,3.958486721546734,1
10,5,-0.16752755217760468,-0.5182190889044513,0.27910483613892284,-1.0547675015455071,-0.04630976248756194,False,2011,12,50,4,4,112787.47,73686.87190000009,39100.598099999916,1,10.725232292023327,1
34,72,0.35070359217459185,-0.7637753703397379,-0.14618207515566353,-1.056586515900347,1.1741096717648887,False,2011,11,46,4,4,28402.77,38345.918499999985,-9943.148499999985,1,-2.7294993743574048,0
3,7,-1.6289780801400044,-0.639642062506006,-0.5060402308664678,1.322986641054589,-0.40964483592155865,True,2011,12,52,4,4,17501.29,30115.282500000016,-12613.992500000015,1,-3.4622225416115855,1
6,9,1.0786574789203154,1.1930859452924558,0.06973281827081843,1.3321545794316265,-1.0713762178183357,False,2012,6,24,4,2,51451.9,58920.41479999994,-7468.514799999939,1,-2.050604821752331,0
22,92,-0.28158038456066675,-1.8267684561997746,-0.26395383520647175,-0.8720218563900405,0.267113698199963,False,2011,2,5,4,1,59827.53,50579.90989999996,9247.620100000036,1,2.535323562000517,0
31,82,1.0990738378443863,-0.4770220085753527,-1.0360131510951063,1.0179647024055958,0.10879191583212096,False,2010,12,51,4,4,59883.25,47913.95180000002,11969.298199999983,1,3.2819926290363597,1
22,92,-0.28158038456066675,-1.7129344184483173,-0.40135422193241554,-0.8819550983909945,0.32829567511499297,True,2010,12,52,4,4,36828.9,48811.991300000045,-11983.091300000044,1,-3.289140203036799,1
39,4,0.7769873273000697,-0.29651374871232766,-0.5431165256972776,1.1964545589897218,-0.13110583575576182,False,2011,12,51,4,4,61866.66,48780.00349999995,13086.656500000056,1,3.5885303049671857,1
10,26,-0.16752755217760468,-0.25802700261540634,-0.4340685997243071,-1.1372205494665795,0.5596064825744509,True,2010,11,47,4,4,38350.56,28596.129599999997,9754.430400000001,1,2.6743626253876003,0
6,95,1.0786574789203154,1.6874509092416419,0.37506701099513734,1.178072103177828,-0.5556228861047895,False,2011,9,35,4,3,97915.62,89502.54630000005,8413.07369999995,1,2.306372907664797,0
18,40,-0.2636074292347378,-1.6256616561722,-0.3664588856210648,-0.9785592062697397,0.6283020356018536,False,2011,1,1,4,1,68092.73,59140.03989999997,8952.690100000029,1,2.4544120434998935,0
23,72,-0.36396736225908566,-2.16664436891484,-0.49949735530808925,-0.9838178031400152,-1.434711291252333,False,2010,12,49,4,4,125201.71,99815.5924000001,25386.11759999991,1,6.962782074337236,1
13,3,1.3593537164330218,0.5474843311877626,0.5626294436686481,-1.0682879821859144,-0.5813837184900654,True,2011,9,36,4,3,27062.4,55538.507000000005,-28476.107000000004,1,-7.813857745984557,1
17,7,-0.7139972267042991,-2.2257296551763104,-1.158146828184834,-1.1372205494665795,-0.5770902464258528,True,2010,11,47,4,4,53171.2,39182.49270000001,13988.707299999987,1,3.8360002130562054,1
18,38,-0.2636074292347378,0.2444689640303119,1.467727229244306,-0.9304108734358717,0.5445793303497063,False,2011,5,21,4,2,72687.68,64084.34229999996,8603.337700000033,1,2.358570205857619,0
19,16,1.10020534689319,-0.13877229639959385,-0.5780118620086284,-0.9953953471701698,0.12059896400870593,False,2010,5,20,4,2,71998.55,59162.670199999986,12835.879800000017,1,3.51973186601022,1
28,96,1.1409232739682647,-0.30085028348381165,1.938814269447541,-1.0332319703899329,2.268408364131092,False,2012,3,10,4,1,63978.78,30351.273099999988,33627.50690000001,1,9.223736615475062,1
1,38,0.23920895416273869,-0.35397283443449157,0.2136760805551407,1.0957598113470988,-0.11715205154707076,False,2011,3,10,4,1,65990.45,84786.1949,-18795.744900000005,1,-5.158133346476667,1
12,1,-0.40160233714321614,0.3967897478786906,0.7981729637702646,-1.057433210298976,2.6456972217737804,False,2011,10,43,4,4,27969.12,41746.88610000003,-13777.766100000033,1,-3.781493857404947,1
27,9,1.1061908657745443,0.05040903300639953,-0.6674311613064644,-0.8801092142529111,0.03258278669234642,False,2010,10,43,4,4,19795.16,27213.544099999985,-7418.384099999985,1,-2.0368518937338336,0
45,38,-0.3034890235346093,-0.44775039886783513,1.4895368144388998,0.4994390795572024,0.3256122550748606,False,2012,4,15,4,2,67707.82,59063.40340000001,8644.416599999997,1,2.3698398501031424,0
20,93,1.0989426483894524,-0.5816409099374062,0.4535815176956765,1.0084453679390863,-0.4713634968446158,False,2011,10,43,4,4,43824.1,53667.16089999998,-9843.060899999982,1,-2.702041198861243,0
15,18,-0.21303389435776243,-0.7816635762721096,0.6651344940832401,-0.8864069658985426,-0.05060323455177461,False,2011,12,48,4,4,59585.47,70386.11369999997,-10800.643699999971,1,-2.964745835344733,0
27,16,1.1061908657745443,-1.6533070653404112,-0.05458181733836833,-0.8819550983909945,0.03258278669234642,True,2010,12,52,4,4,15653.48,5715.021400000002,9938.458599999998,1,2.72484918527956,0
28,95,1.1409232739682647,-0.31928055626261886,0.9857353964437753,-1.056586515900347,2.6456972217737804,False,2011,11,46,4,4,79104.48,90498.39029999997,-11393.910299999974,1,-3.1275034438677753,1
25,5,-0.14137165460018067,-1.463583669087982,0.11335198866000684,1.0435996298814754,-0.4713634968446158,False,2011,12,50,4,4,31238.37,46451.446999999986,-15213.076999999987,1,-4.1752591048856695,1
4,5,1.133724252628773,0.6315046923852666,0.6651344940832401,-1.0255295537099267,-2.0840989409644988,False,2012,9,39,4,3,49255.4,40525.35470000003,8730.045299999969,1,2.3933313502700697,0
9,7,-0.17866225716510994,-0.49653641504703105,-1.0360131510951063,1.116676898255733,-0.7515125490344925,False,2010,12,51,4,4,68215.32,168214.43080000003,-99999.11080000002,1,-27.435581019926513,1
40,90,0.3009991874365529,-0.002171451097845339,-0.828822091746462,-0.9983788660608941,-1.3552820580643987,False,2010,5,18,4,2,61159.22,53633.534200000046,7525.685799999956,1,2.0629256405570873,0
20,91,1.0989426483894524,-0.7046900840782669,0.7829062541340494,0.9424934594315606,-0.3613432751991662,False,2011,4,14,4,2,87293.96,76954.50609999998,10339.453900000022,1,2.834858810053622,0
23,23,-0.36396736225908566,-0.949704298667118,0.5299150658767565,-0.8864703404861448,-1.9000163262113807,False,2011,10,43,4,4,61159.52,52751.02240000003,8408.497599999966,1,2.3051174938384333,0
13,92,1.3593537164330218,0.8402004282629387,0.4186861813843258,-1.0742833555608682,-0.5813837184900654,False,2011,7,28,4,3,162174.55,153340.83229999986,8833.717700000125,1,2.421772984931231,0
16,9,-1.3042021857695452,0.5637463365808278,0.6215153236940517,0.680050992722713,-1.0193178690397573,False,2012,7,27,4,3,45419.33,36031.37839999996,9387.951600000044,1,2.573822306646604,0
10,16,-0.16752755217760468,-0.824486857140515,-0.02841031510485528,-1.1103989311141176,0.42060532449556565,False,2011,2,5,4,1,20019.53,6445.766600000004,13573.763399999996,1,3.7221639093856083,1
28,91,1.1409232739682647,0.545316063802021,-0.5104021479053871,-1.1469109010889544,3.2945481874779197,False,2010,5,18,4,2,85135.4,52313.01329999999,32822.3867,1,9.002858786981777,1
31,5,1.0990738378443863,-0.015723122258733107,-0.13963919959728502,1.1860190522503482,-0.27869393796307246,False,2011,11,45,4,4,26638.54,19037.869900000005,7600.670099999996,1,2.083496940786665,0
20,11,1.0989426483894524,0.8174336207126472,-1.2061279156129416,0.8520494345028893,-0.055970074632040324,False,2010,6,25,4,2,34508.93,43545.05539999998,-9036.125399999983,1,-2.480665358366692,0
26,18,0.25885457503907344,-2.238197192644327,0.08936144494595394,-0.8825170834060657,-0.19443454870289884,True,2011,12,52,4,4,11278.41,18833.465299999996,-7555.055299999996,1,-2.0743464664368583,0
24,90,1.10020534689319,-0.8044303838224012,1.7054517078653828,-0.8530517766518654,0.5488728024139194,False,2012,4,14,4,2,86581.06,71768.26229999999,14812.79770000001,1,4.062082353380303,1
37,90,-1.5876861991995945,-0.053667801509218634,-1.0360131510951063,0.9953876568776578,0.2767740103444419,False,2010,12,51,4,4,53890.81,43871.487399999955,10019.322600000043,1,2.7470335308260894,0
21,32,0.056396448712504925,-1.102567149361932,-1.8473297203340109,1.0149130744111945,0.19519804112440067,False,2010,2,7,4,1,18802.33,11404.262400000007,7398.067599999995,1,2.0279146808367714,0
20,92,1.0989426483894524,-0.049873333584170045,-1.0752704044453765,0.8634443932230158,-0.25561652561792925,False,2010,10,41,4,4,164808.33,151493.75139999998,13314.578600000008,1,3.651058780235373,1
32,5,1.0868896172174107,-1.8354415257427428,-0.2072489137005273,0.6328577501902802,0.29663131864142495,False,2011,12,50,4,4,54346.61,68475.7309,-14129.120899999994,1,-3.877885036330383,1
14,18,1.0523047971604909,-1.6018107149290375,-0.5496594012556562,0.289842451324173,0.4098716443350342,False,2010,12,49,4,4,83824.04,70634.18519999999,13189.854800000001,1,3.6168418743554414,1
43,38,-1.5687949176891292,-0.8895348787127764,-0.21815370629782418,1.0268236995635693,0.9084510877917302,False,2012,1,2,4,1,81062.08,69995.16320000005,11066.916799999948,1,3.0344320236699365,1
14,5,1.0523047971604909,-0.37619757513834773,-0.968403436991865,0.29760344934114974,0.4098716443350342,False,2010,10,42,4,4,27238.5,35450.4708,-8211.970800000003,1,-2.25456560532268,0
11,92,1.1605524961627327,-0.4260677250104148,0.10462815458216916,1.3420002711903536,-0.6049978148432349,True,2012,2,6,4,1,89974.35,80570.52719999991,9403.822800000096,1,2.5781764343800706,0
26,95,0.25885457503907344,-0.2856724117836173,-1.4045951408837483,-0.9817735443106275,0.26013680609561746,True,2010,9,36,4,3,79226.0,65801.81299999995,13424.187000000049,1,3.6811289056360676,1
13,72,1.3593537164330218,0.3046383839846536,-1.0752704044453765,-1.151708352518452,-0.004985093869515042,False,2010,9,35,4,3,76805.97,67475.38559999995,9330.58440000005,1,2.558084106856388,0
8,7,0.3009171940272193,0.8467052304201643,-1.4307666431172612,1.106771882040199,-0.8964172312016697,False,2010,6,22,4,2,35854.66,23556.360500000006,12298.299499999997,1,3.372251316764565,1
1,10,0.23920895416273869,-0.8006359158973526,0.32490496504757044,1.2570168721342128,-0.32860555070954467,False,2012,2,7,4,1,40409.5,32411.197499999955,7998.302500000045,1,2.1925839827595075,0
14,5,1.0523047971604909,-0.3106074867196508,-1.1058038237178078,0.2750289804727151,0.5537029584861589,False,2010,3,12,4,1,64735.44,48585.01579999997,16150.42420000003,1,4.429048722693946,1
34,5,0.35070359217459185,-1.102567149361932,-0.4035351804518747,-1.056097910777074,1.1741096717648887,False,2011,12,48,4,4,25204.65,41339.75229999999,-16135.102299999991,1,-4.428208845905543,1
31,18,1.0990738378443863,-0.1983996495075001,-0.2726776692843095,1.1979571881587459,-0.27869393796307246,True,2011,11,47,4,4,25733.14,40760.93770000003,-15027.797700000032,1,-4.124429316428311,1
26,95,0.25885457503907344,0.3751070740212706,0.8963160971459383,-0.8441987576503803,-0.2980145622520292,False,2012,8,32,4,3,92178.72,79700.40689999996,12478.313100000043,1,3.4216365055441638,1
23,7,-0.36396736225908566,-0.17725904249651517,-1.1167086163151048,-1.0026024808630762,-1.3552820580643987,False,2010,4,14,4,2,50551.59,59183.3742,-8631.784200000002,1,-2.3697378145957573,0
18,34,-0.2636074292347378,-0.00976038694794252,-1.1167086163151048,-1.0026024808630762,0.7023644287095221,False,2010,4,14,4,2,35575.22,27980.22060000001,7594.99939999999,1,2.0819412328289735,0
20,90,1.0989426483894524,-1.0787162081187698,0.06100898419298074,1.0478779623082115,-0.4713634968446158,False,2011,12,51,4,4,132656.56,115379.67249999999,17276.88750000001,1,4.738084277361899,1
24,94,1.10020534689319,-1.4120873186766087,0.12861869829622302,-0.9661018543188773,0.1565567925464871,False,2011,2,7,4,1,58549.19,50027.97440000002,8521.215599999981,1,2.3360407113556554,0
24,92,1.10020534689319,0.7832834093872103,-0.9138794740053787,-0.9854063558593903,0.08410445146289847,False,2010,8,31,4,3,128666.91,115980.00509999997,12686.904900000038,1,3.478861878631939,1
1,90,0.23920895416273869,0.49978244870143795,-0.16581070183079807,1.1706926448467305,-0.05060323455177461,False,2011,10,40,4,4,96124.95,86847.34109999998,9277.608900000021,1,2.5435507323324944,0
14,95,1.0523047971604909,0.5778400745881513,-0.8615364695383526,0.2667281454762186,0.5037913457396856,False,2010,5,18,4,2,186083.37,165214.48200000002,20868.887999999977,1,5.723518837799928,1
18,72,-0.2636074292347378,1.0657002363801111,-1.21048983265186,-0.9871443931350962,0.7415423612954629,False,2010,7,27,4,3,52841.92,66480.51810000003,-13638.598100000032,1,-3.743314309014839,1
11,16,1.1605524961627327,-0.10841655299920512,-1.3718807630918566,1.101200283605359,-0.3178718705490127,False,2010,3,12,4,1,19302.14,27626.525400000006,-8324.385400000006,1,-2.2854055876494703,0
10,18,-0.16752755217760468,0.31981625568484795,2.0086049420702423,-1.0256687699333915,-0.3103582944366409,False,2012,4,14,4,2,30120.96,9385.871299999992,20735.088700000008,1,5.686812146255095,1
27,92,1.1061908657745443,0.21465528747635898,1.1122309905724213,-0.7427658187663447,0.1570934765545134,False,2012,6,23,4,2,149448.85,137850.5274,11598.322600000014,1,3.1802186517445397,1
1,92,0.23920895416273869,0.2574785683447647,-1.2344803763659138,1.0019905090130246,-0.08173090701731635,False,2010,4,16,4,2,111703.46,128989.13470000007,-17285.67470000006,1,-4.743858525588551,1
26,87,0.25885457503907344,0.298675648673863,0.7349251667059415,-0.8434375986432863,-0.2980145622520292,False,2012,8,31,4,3,35151.3,26957.33840000001,8193.961599999991,1,2.246261380411359,0
30,38,-1.5372110564138195,0.4840625101548078,1.1558501609616096,1.273564828097483,-0.5738701423776932,False,2012,4,14,4,2,68240.75,60354.661699999895,7886.088300000105,1,2.1617989784556806,0
17,5,-0.7139972267042991,-0.2065306522040327,-1.0709084874064572,-1.1513854375820423,-0.6779868399348503,True,2010,9,36,4,3,20584.07,29638.771699999987,-9054.701699999987,1,-2.4857616071074897,0
8,92,0.3009171940272193,-0.9009182824879222,-0.444973392321604,1.328908179983343,-1.145975294934031,False,2012,1,1,4,1,69474.18,60281.59680000008,9192.583199999914,1,2.520224660048946,0
23,7,-0.36396736225908566,-1.4690043375523372,0.1831426612827083,-0.885319538977905,-1.9000163262113807,False,2011,12,50,4,4,135083.57,125649.47100000018,9434.098999999827,1,2.5864824504394974,0
16,38,-1.3042021857695452,0.07317584055669069,0.42959097398162266,0.6868488895553386,-1.0193178690397573,False,2012,8,34,4,3,41705.11,50700.57820000003,-8995.468200000032,1,-2.4695114039029904,0
6,92,1.0786574789203154,-1.057033534261349,-0.8113744235907867,1.095189350680005,-0.5915807146425707,False,2011,2,5,4,1,106638.32,95590.29440000006,11048.02559999995,1,3.0292493848122453,1
26,92,0.25885457503907344,-0.7198679557784613,-1.2759185882356432,-0.9818957351734303,0.1012783397197482,False,2010,10,40,4,4,93268.29,77772.77029999997,15495.519700000019,1,4.249381284427609,1
27,94,1.1061908657745443,0.6960106471110931,1.3870317640243077,-0.7377916810193388,0.14957990044214156,False,2012,8,34,4,3,57351.01,66070.80990000001,-8719.799900000005,1,-2.3938841677605605,0
4,39,1.133724252628773,-0.9589194350565218,-1.0927180726010517,-1.134050586660763,-0.44721271648341965,False,2010,12,49,4,4,1.56,34436.01050000001,-34434.45050000001,1,-9.448478233331748,1
17,38,-0.7139972267042991,0.6477666977783326,0.4557624762151357,-1.0704676675829656,-0.6522260075495743,False,2011,8,34,4,3,80903.39,69987.57110000002,10915.818899999984,1,2.9929796094318046,0
14,16,1.0523047971604909,-0.2645318047726324,1.2867076721291748,0.5035917481212108,0.3256122550748606,False,2012,5,18,4,2,39234.39,55947.25969999999,-16712.86969999999,1,-4.586714381707785,1
6,16,1.0786574789203154,0.7366656605937564,-1.147242035587537,1.0378734369837967,-0.46599665676435015,False,2010,5,18,4,2,57464.01,49178.00640000003,8286.003599999975,1,2.2715123144832834,0
1,91,0.23920895416273869,1.3529956649909316,0.29000962873622066,1.2961564142589301,-0.5647465142412411,False,2012,8,32,4,3,73659.91,65665.92729999998,7993.982700000022,1,2.1913988826421207,0
21,72,0.056396448712504925,-1.140511828612418,-1.7208341262053641,1.0099958376820781,0.19519804112440067,False,2010,2,5,4,1,73282.66,57192.673300000046,16089.986699999958,1,4.412468212405447,1
11,95,1.1605524961627327,1.5074847162250526,0.6018866970189172,1.204140861971546,-0.20731496489553683,False,2011,6,24,4,2,89150.42,80985.64000000009,8164.7799999999115,1,2.2382556584831583,0
12,1,-0.40160233714321614,-0.3967961153028969,-0.2726776692843095,-1.1318522824089663,3.409398565195609,False,2010,12,50,4,4,36307.47,45428.976999999984,-9121.506999999983,1,-2.5040890687658126,0
13,1,1.3593537164330218,-0.954040833438602,-1.2628328371188862,-1.1388196999430784,0.19090456906018846,False,2010,3,11,4,1,49711.13,57789.856900000006,-8078.726900000009,1,-2.218011283009099,0
27,92,1.1061908657745443,0.994689479497059,1.0947833224167458,-0.7413675915502128,0.14957990044214156,False,2012,8,32,4,3,143905.06,135268.54530000006,8636.514699999942,1,2.367672031542655,0
27,8,1.1061908657745443,0.6152426869922015,1.1296786587280965,-0.7917663976913689,-0.05919017868019995,False,2011,9,35,4,3,33918.68,43566.21519999995,-9647.535199999948,1,-2.6484003983563786,0
20,55,1.0989426483894524,-1.2429624625887297,0.11335198866000684,1.0435996298814754,-0.4713634968446158,False,2011,12,50,4,4,50304.3,38041.99439999999,12262.305600000014,1,3.3623766987000816,1
20,95,1.0989426483894524,-1.881517207689761,-0.2661347937259319,0.8905803333907494,-0.3312889707496775,True,2011,2,6,4,1,159336.33,143944.52290000007,15391.807099999918,1,4.220928621240901,1
28,92,1.1409232739682647,-0.9106754857237613,0.5211912317989188,-1.0547675015455071,2.6456972217737804,False,2011,12,50,4,4,98983.55,113959.94560000008,-14976.395600000076,1,-4.110327590713338,1
10,2,-0.16752755217760468,1.0852146428517895,1.5854989892951152,-1.0233929769244443,-0.3103582944366409,False,2012,4,17,4,2,100435.09,107817.64669999998,-7382.556699999986,1,-2.027022953517752,0
13,5,1.3593537164330218,-1.9118729510901498,-0.0436770247410705,-1.0558536107691139,-0.8416754623829581,False,2011,12,49,4,4,92192.72,110703.57849999997,-18510.858499999973,1,-5.079977203581139,1
35,26,-0.5419258578767693,-1.6533070653404112,-0.3969923048934972,-0.8819550983909945,0.4308023206480708,True,2010,12,52,4,4,5648.2,15986.057900000005,-10337.857900000006,1,-2.8377845163248914,0
15,1,-0.21303389435776243,-1.3058422167752486,-0.35119217598484864,-0.9817680513526573,0.05727025106156892,False,2010,12,48,4,4,13967.4,21592.487800000006,-7625.087800000007,1,-2.0935592827641076,0
8,92,0.3009171940272193,0.35776093493533384,1.0555260690664767,1.3716359183761695,-1.145975294934031,False,2012,3,13,4,1,52922.24,62845.57580000001,-9923.335800000015,1,-2.724063929870256,0
37,38,-1.5876861991995945,1.3193875205119305,0.6018866970189172,1.0864917331031059,0.18231762493176312,False,2011,6,24,4,2,80166.22,64107.359400000045,16058.860599999956,1,4.403929033563002,1
24,93,1.10020534689319,-0.698185281921041,0.6651344940832401,-0.8864069658985426,0.2649669621678569,False,2011,12,48,4,4,30621.65,39597.0643,-8975.414299999997,1,-2.4640097882624574,0
39,16,0.7769873273000697,0.8364059603378898,0.7131155815113479,1.256552090258219,-0.521275109591088,False,2012,5,19,4,2,38257.54,45845.94820000001,-7588.408200000013,1,-2.0834965487797894,0
27,92,1.1061908657745443,-1.0028268496177979,0.4928387710459466,-0.7832938100801993,-0.029135874230711255,False,2011,12,51,4,4,188077.31,165937.2572,22140.052800000005,1,6.072252009171239,1
4,82,1.133724252628773,-1.2819912755320864,-0.4624210604772793,-1.0547675015455071,-1.511993788408161,False,2011,12,50,4,4,64020.57,54249.743199999975,9770.826800000024,1,2.6788608372410754,0
1,90,0.23920895416273869,0.49165144600490496,0.31618113096973277,1.3340994083161024,-0.7445356569301464,False,2012,10,43,4,4,84064.59,92486.98940000011,-8422.399400000111,1,-2.31229488875254,0
35,11,-0.5419258578767693,0.8759768401276823,-1.1908612059767254,-0.8894367497448853,0.4833973534346763,False,2010,7,26,4,3,52328.97,36219.73619999996,16109.233800000038,1,4.417748489378762,1
20,7,1.0989426483894524,-0.7279989584749943,-0.7023264976178152,0.8621250695007684,-0.25561652561792925,True,2010,11,47,4,4,172139.24,118125.4332999999,54013.80670000009,1,14.816543293083026,1
29,1,-0.7066178198642735,-0.7431768301751883,1.299793423245931,-0.8530517766518654,0.6331321916740931,False,2012,4,14,4,2,53381.6,32930.5158,20451.084199999998,1,5.608897945068337,1
32,90,1.0868896172174107,-1.0770900075794632,0.13734253237406072,0.6273987944221251,0.29663131864142495,True,2011,11,47,4,4,79634.03,67956.32450000002,11677.705499999982,1,3.201996670196309,1
21,16,0.056396448712504925,-0.45696553525723893,-1.3718807630918566,1.008055150860748,0.19519804112440067,False,2010,3,12,4,1,6097.25,15379.237700000005,-9281.987700000005,1,-2.5481155737908843,0
